blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,text_2.started,text_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,timed_resp.rt,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,10,untimed,03,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689081.062297,3091.5179891586304,None,3092.4908652305603,None,1,1,3.6868810653686523,3092.4908652305603,None,,,,,3096.287703037262,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,11,untimed,03,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689084.2038271,3096.5176911354065,None,3097.491291999817,None,2,1,1.8216009140014648,3097.491291999817,None,,,,,3099.4286122322083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,12,untimed,03,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689089.0238066,3099.658618211746,None,3100.631429195404,None,2,1,3.5058789253234863,3100.631429195404,None,,,,,3104.2490611076355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3104.479295015335,None,2,6.949639797210693,3104.479295015335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3111.5266032218933,None,2,4.364277124404907,3111.5266032218933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,1,timed,03,standing,buffer,buffer,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689103.320726,,,,,,,,,,,,,,,,,,,,,,,,,,,,3115.997077226639,None,3116.986892223358,None,None,0,3116.986892223358,None,3118.526989746094,3119.549152135849,3118.559850215912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,1,timed,03,standing,buffer,buffer,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3123.5758380889893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,2,timed,03,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689110.6869655,,,,,,,,,,,,,,3125.912458181381,None,,,,,,,,,,,,,3123.7728691101074,None,3124.762351036072,None,1,1,3124.762351036072,None,,,,,1.0254929065704346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,3,timed,03,standing,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689112.7565522,,,,,,,,,,,,,,3127.9826102256775,None,,,,,,,,,,,,,3126.142025232315,None,3127.1330580711365,None,1,1,3127.1330580711365,None,,,,,0.7361760139465332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,4,timed,03,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689115.478797,,,,,,,,,,,,,,,,,,,,,,,,,,,,3128.212588071823,None,3129.2036352157593,None,None,0,3129.2036352157593,None,3130.6850667476656,3131.708519220352,3130.717404127121,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,4,timed,03,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3135.735915184021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,5,timed,03,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689122.7843523,,,,,,,,,,,,,,3138.0099971294403,None,,,,,,,,,,,,,3135.9328892230988,None,3136.9236130714417,None,2,1,3136.9236130714417,None,,,,,0.9893629550933838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,6,timed,03,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689124.735004,,,,,,,,,,,,,,3139.960998058319,None,,,,,,,,,,,,,3138.239559173584,None,3139.229807138443,None,2,1,3139.229807138443,None,,,,,0.5998220443725586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,7,timed,03,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689126.6906168,,,,,,,,,,,,,,3141.915675163269,None,,,,,,,,,,,,,3140.19069814682,None,3141.1811661720276,None,1,1,3141.1811661720276,None,,,,,0.5955789089202881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,8,timed,03,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689128.5859153,,,,,,,,,,,,,,3143.811317205429,None,,,,,,,,,,,,,3142.1451370716095,None,3143.136355161667,None,2,1,3143.136355161667,None,,,,,0.5403470993041992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,9,timed,03,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689130.4765608,,,,,,,,,,,,,,3145.7022972106934,None,,,,,,,,,,,,,3144.0409660339355,None,3145.030832052231,None,1,1,3145.030832052231,None,,,,,0.5618760585784912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,10,timed,03,standing,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689132.3679087,,,,,,,,,,,,,,3147.593997001648,None,,,,,,,,,,,,,3145.9314181804657,None,3146.92214512825,None,1,1,3146.92214512825,None,,,,,0.5613300800323486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,11,timed,03,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689134.6198533,,,,,,,,,,,,,,3149.8449680805206,None,,,,,,,,,,,,,3147.823446035385,None,3148.813464164734,None,2,1,3148.813464164734,None,,,,,0.8975389003753662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,12,timed,03,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689136.8086948,,,,,,,,,,,,,,3152.0338850021362,None,,,,,,,,,,,,,3150.0746421813965,None,3151.065376996994,None,1,1,3151.065376996994,None,,,,,0.8140678405761719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,13,timed,03,standing,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689138.640516,,,,,,,,,,,,,,3153.866441011429,None,,,,,,,,,,,,,3152.263520002365,None,3153.254148006439,None,1,1,3153.254148006439,None,,,,,0.4674570560455322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,14,timed,03,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689141.0655217,,,,,,,,,,,,,,3156.291228055954,None,,,,,,,,,,,,,3154.096251010895,None,3155.0863530635834,None,2,1,3155.0863530635834,None,,,,,1.091620922088623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,15,timed,03,standing,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689143.1390836,,,,,,,,,,,,,,3158.3640580177307,None,,,,,,,,,,,,,3156.520639181137,None,3157.5114970207214,None,1,1,3157.5114970207214,None,,,,,0.7082231044769287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,16,timed,03,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689145.5621612,,,,,,,,,,,,,,3160.787482023239,None,,,,,,,,,,,,,3158.593239068985,None,3159.5821912288666,None,2,1,3159.5821912288666,None,,,,,1.1005480289459229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,17,timed,03,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689147.753612,,,,,,,,,,,,,,3162.978656053543,None,,,,,,,,,,,,,3161.016853094101,None,3162.007026195526,None,1,1,3162.007026195526,None,,,,,0.8124680519104004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,18,timed,03,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689149.585603,,,,,,,,,,,,,,3164.810864210129,None,,,,,,,,,,,,,3163.208339214325,None,3164.198953151703,None,2,1,3164.198953151703,None,,,,,0.5126121044158936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,19,timed,03,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,18,18,18,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689152.0123358,,,,,,,,,,,,,,,,,,,,,,,,,,,,3165.0405130386353,None,3166.0302979946136,None,1,0,3166.0302979946136,None,,,,,1.0682060718536377,3167.2094910144806,3168.228081226349,3167.242266178131,None,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,19,timed,03,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172.241322040558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,20,timed,03,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689159.735854,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172.470936059952,None,3173.460947036743,None,None,0,3173.460947036743,None,3174.9421656608583,3175.965427160263,3174.9747610092163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,20,timed,03,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3179.991208076477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,21,timed,03,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,20,20,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689167.1012409,,,,,,,,,,3182.298275232315,3183.3186480998993,3182.3313291072845,None,,,,,,,,,,,,,,,3180.1893470287323,None,3181.1810131073,None,1,0,3181.1810131073,None,,,,,1.0352420806884766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,21,timed,03,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3187.3340241909027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,22,timed,03,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689174.0911107,,,,,,,,,,,,,,3189.3174510002136,None,,,,,,,,,,,,,3187.5320370197296,None,3188.526579141617,None,1,1,3188.526579141617,None,,,,,0.686647891998291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,23,timed,03,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689176.4594963,,,,,,,,,,,,,,3191.685272216797,None,,,,,,,,,,,,,3189.5472481250763,None,3190.537742137909,None,2,1,3190.537742137909,None,,,,,1.0433988571166992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,24,timed,03,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,23,23,23,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637689179.1807303,,,,,,,,,,,,,,,,,,,,,,,,,,,,3191.91454410553,None,3192.904555082321,None,None,0,3192.904555082321,None,,,,,,,,,,3194.3870196819307,3195.4093210697174,3194.4188210964203,None,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
1,24,timed,03,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199.438248157501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0035,001,03,2021_Nov_23_1135,task-switching-replication,2021.2.3,59.98444007139262,
