blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
2,43,experiment,10,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738278.9023495,,,,,,,,,,2987.6511418819427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2985.9892148971558,None,2986.979108810425,None,1,1,0.5514979362487793,2986.979108810425,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
2,44,experiment,10,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738281.1485276,,,,,,,,,,2989.8967859745026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2987.8804528713226,None,2988.8693039417267,None,1,1,0.885322093963623,2988.8693039417267,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
2,45,experiment,10,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738282.8013697,,,,,,,,,,2991.549551010132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990.1259758472443,None,2991.1149158477783,None,2,1,0.3172769546508789,2991.1149158477783,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
2,46,experiment,10,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738284.4568696,,,,,,,,,,2993.2043759822845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2991.779143810272,None,2992.767646789551,None,1,1,0.28759121894836426,2992.767646789551,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
2,47,experiment,10,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738286.1731708,,,,,,,,,,2994.920427799225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993.433701992035,None,2994.4222769737244,None,2,1,0.35865092277526855,2994.4222769737244,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
2,48,experiment,10,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,47,47,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738287.7095206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2996.4288568496704,2997.4501628875732,2996.4614429473877,None,,,,,,,,,,,,,2995.150818824768,None,2996.1419808864594,None,1,0,0.2088780403137207,2996.1419808864594,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
2,48,experiment,10,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001.47181892395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
2,49,experiment,10,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,48,48,48,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738294.4017065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3003.1210548877716,3004.1440358161926,3003.154889822006,None,,,,,,,,,,,,,,,,,3001.668613910675,None,3002.6560549736023,None,1,0,0.3795509338378906,3002.6560549736023,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
2,49,experiment,10,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3008.172833919525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,1,experiment,10,standing,buffer,buffer,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738306.9051764,,,,,,,,,,3015.6534929275513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3008.370510816574,None,2,2.0391159057617188,3008.370510816574,None,3010.5065269470215,None,2,3.1651558876037598,3010.5065269470215,None,3013.8126130104065,None,3014.8029358386993,None,1,1,0.71012282371521,3014.8029358386993,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,2,experiment,10,standing,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738308.913422,,,,,,,,,,3017.661638021469,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3015.8828999996185,None,3016.8715858459473,None,2,1,0.670543909072876,3016.8715858459473,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,3,experiment,10,standing,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738310.7442389,,,,,,,,,,3019.492640018463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3017.8907079696655,None,3018.880096912384,None,2,1,0.49656200408935547,3018.880096912384,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,4,experiment,10,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738312.5160806,,,,,,,,,,3021.2636528015137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3019.721650838852,None,3020.7112050056458,None,1,1,0.4440791606903076,3020.7112050056458,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,5,experiment,10,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738314.2862213,,,,,,,,,,3023.0344059467316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3021.493094921112,None,3022.482131958008,None,1,1,0.418428897857666,3022.482131958008,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,6,experiment,10,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738316.0604901,,,,,,,,,,3024.8076968193054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3023.2632398605347,None,3024.252137899399,None,2,1,0.401763916015625,3024.252137899399,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,7,experiment,10,standing,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738317.7115395,,,,,,,,,,3026.4599828720093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3025.0375888347626,None,3026.0256378650665,None,2,1,0.3420240879058838,3026.0256378650665,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,8,experiment,10,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738319.3689969,,,,,,,,,,3028.1162898540497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3026.689288854599,None,3027.6782569885254,None,1,1,0.30385398864746094,3027.6782569885254,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,9,experiment,10,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738321.0213065,,,,,,,,,,3029.769660949707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028.3459389209747,None,3029.3351027965546,None,1,1,0.31940698623657227,3029.3351027965546,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,10,experiment,10,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738322.7375073,,,,,,,,,,3031.4850068092346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3029.9989128112793,None,3030.988086938858,None,2,1,0.37160682678222656,3030.988086938858,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,11,experiment,10,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738324.4494967,,,,,,,,,,3033.196776866913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3031.714385986328,None,3032.702234983444,None,1,1,0.3603038787841797,3032.702234983444,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,12,experiment,10,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738326.3378866,,,,,,,,,,3035.086183786392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3033.4261569976807,None,3034.4150879383087,None,1,1,0.5593080520629883,3034.4150879383087,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,13,experiment,10,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738328.1084118,,,,,,,,,,3036.856764793396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3035.3155269622803,None,3036.3036408424377,None,1,1,0.4038829803466797,3036.3036408424377,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,14,experiment,10,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738329.760759,,,,,,,,,,3038.5089008808136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3037.0861179828644,None,3038.074688911438,None,1,1,0.30182409286499023,3038.074688911438,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,15,experiment,10,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738331.413755,,,,,,,,,,3040.1619079113007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038.7389299869537,None,3039.7273569107056,None,1,1,0.29247498512268066,3039.7273569107056,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,16,experiment,10,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,15,15,15,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738333.2499225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041.969358921051,3042.9907009601593,3042.0019369125366,None,,,,,,,,,,,,,,,,,3040.391455888748,None,3041.3814129829407,None,2,0,0.48602795600891113,3041.3814129829407,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,16,experiment,10,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3047.010973930359,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,17,experiment,10,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738340.3550072,,,,,,,,,,3049.1031370162964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3047.2072508335114,None,3048.195421934128,None,2,1,0.7771389484405518,3048.195421934128,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,18,experiment,10,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738342.0070598,,,,,,,,,,3050.7556409835815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3049.3322989940643,None,3050.3206889629364,None,2,1,0.34076499938964844,3050.3206889629364,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,19,experiment,10,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738343.8378532,,,,,,,,,,3052.58616399765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050.9846057891846,None,3051.97345495224,None,2,1,0.498046875,3051.97345495224,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,20,experiment,10,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738345.6126726,,,,,,,,,,3054.3599138259888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3052.8153648376465,None,3053.804046869278,None,1,1,0.41185808181762695,3053.804046869278,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,21,experiment,10,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738347.381255,,,,,,,,,,3056.1293799877167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3054.5889868736267,None,3055.5765419006348,None,1,1,0.402846097946167,3055.5765419006348,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
3,22,experiment,10,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636738349.0930228,,,,,,,,,,3057.8407909870148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3056.3586099147797,None,3057.3474769592285,None,2,1,0.38194990158081055,3057.3474769592285,None,,,,,,,,,0010,001,10,2021_Nov_12_1111,task-switching-replication,2021.2.3,59.99988555930031,
