participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date
1000.0,1.0,1.0,experiment,standing,4,17,switch,congruant,solid,square,yellow,right,right,yes,0.6038789749145508,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,18,noswitch,congruant,solid,square,yellow,right,right,yes,0.3830430507659912,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,19,noswitch,congruant,solid,triangle,yellow,left,right,no,0.7295970916748047,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,20,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.5307691097259521,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,21,switch,incongruant,solid,triangle,yellow,right,right,yes,0.7379848957061768,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,22,noswitch,congruant,solid,square,yellow,right,right,yes,1.1327400207519531,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,23,noswitch,incongruant,solid,square,blue,left,left,yes,0.4633641242980957,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,24,switch,congruant,dashed,triangle,yellow,left,left,yes,0.5404839515686035,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,25,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3898630142211914,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,26,switch,incongruant,solid,triangle,yellow,right,right,yes,0.7763049602508545,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,27,switch,incongruant,dashed,triangle,blue,left,left,yes,0.671212911605835,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,28,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.3931889533996582,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,29,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3797221183776855,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,30,switch,incongruant,solid,triangle,yellow,timeout,right,no,,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,31,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.6070289611816406,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,32,switch,congruant,dashed,square,yellow,right,right,yes,0.5908219814300537,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,33,noswitch,congruant,dashed,square,yellow,right,right,yes,0.4676868915557861,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,34,switch,congruant,solid,square,yellow,right,right,yes,0.4877231121063232,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,35,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.414072036743164,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,36,noswitch,incongruant,dashed,square,yellow,left,right,no,0.8837261199951172,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,37,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.7958149909973145,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,38,noswitch,incongruant,dashed,square,blue,right,right,yes,0.2982358932495117,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,39,switch,incongruant,solid,triangle,blue,left,left,yes,0.6921539306640625,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,40,switch,incongruant,dashed,square,blue,right,right,yes,0.4727358818054199,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,41,switch,incongruant,solid,triangle,blue,left,left,yes,0.5931057929992676,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,42,noswitch,congruant,solid,square,blue,left,left,yes,0.4054172039031982,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,43,switch,congruant,dashed,triangle,yellow,left,left,yes,0.387995958328247,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,44,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.4276330471038818,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,45,switch,congruant,solid,square,yellow,right,right,yes,0.885004997253418,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,46,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.5078339576721191,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,47,switch,incongruant,dashed,square,blue,right,right,yes,0.4804978370666504,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,48,noswitch,congruant,dashed,square,blue,right,right,yes,0.4177579879760742,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,49,switch,incongruant,solid,square,blue,left,left,yes,0.6872320175170898,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,1,buffer,buffer,solid,square,blue,right,left,no,0.5816249847412109,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,2,noswitch,incongruant,solid,square,yellow,left,right,no,0.8987529277801514,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,3,noswitch,incongruant,solid,square,blue,left,left,yes,0.7330799102783203,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,4,switch,congruant,dashed,triangle,yellow,left,left,yes,0.546440839767456,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,5,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3206410408020019,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,6,switch,congruant,solid,triangle,blue,left,left,yes,0.3842670917510986,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,7,switch,congruant,dashed,triangle,blue,left,left,yes,0.5860810279846191,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,8,noswitch,incongruant,dashed,square,blue,right,right,yes,0.3942501544952392,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,9,switch,congruant,solid,triangle,yellow,right,right,yes,0.6446490287780762,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,10,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.3891267776489258,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,11,switch,incongruant,dashed,square,yellow,right,right,yes,0.3809449672698974,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,12,noswitch,congruant,dashed,square,yellow,right,right,yes,0.3308498859405517,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,13,noswitch,congruant,dashed,square,blue,right,right,yes,0.5712249279022217,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,14,switch,incongruant,solid,triangle,blue,left,left,yes,0.3254640102386474,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,15,switch,incongruant,dashed,square,blue,right,right,yes,0.5641629695892334,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,16,switch,congruant,solid,square,yellow,right,right,yes,0.4620938301086426,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,17,noswitch,congruant,solid,triangle,yellow,left,right,no,0.3757081031799316,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,18,switch,incongruant,dashed,triangle,yellow,left,left,yes,1.0595130920410156,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,19,switch,incongruant,solid,square,yellow,left,right,no,1.0773420333862305,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,20,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.5259649753570557,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,21,noswitch,incongruant,dashed,square,blue,right,right,yes,0.36226487159729,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,22,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.3267698287963867,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,23,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3066489696502685,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,24,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.5100851058959961,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,25,switch,congruant,solid,square,blue,left,left,yes,0.5676090717315674,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,26,switch,congruant,dashed,triangle,blue,left,left,yes,0.6584279537200928,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,27,switch,congruant,solid,square,blue,right,left,no,0.4192280769348144,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,28,switch,incongruant,dashed,square,blue,right,right,yes,0.7736968994140625,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,29,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.7367429733276367,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,30,switch,incongruant,solid,triangle,yellow,right,right,yes,0.7024369239807129,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,31,switch,congruant,dashed,square,yellow,right,right,yes,0.4143068790435791,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,32,switch,incongruant,solid,square,blue,left,left,yes,0.3829939365386963,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,33,noswitch,incongruant,solid,square,yellow,right,right,yes,0.635181188583374,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,34,switch,congruant,dashed,square,yellow,right,right,yes,0.8081831932067871,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,35,switch,incongruant,solid,square,blue,left,left,yes,0.458935022354126,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,36,noswitch,congruant,solid,triangle,blue,left,left,yes,0.3586888313293457,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,37,noswitch,congruant,solid,triangle,blue,left,left,yes,0.396820068359375,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,38,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.8982789516448975,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,39,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.3694119453430176,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,40,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4817888736724853,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,41,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.5730798244476318,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,42,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.9285199642181396,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,43,switch,incongruant,solid,triangle,blue,left,left,yes,0.4399440288543701,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,44,noswitch,incongruant,solid,square,yellow,right,right,yes,0.5606689453125,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,45,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.3472650051116943,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,46,switch,congruant,dashed,square,yellow,right,right,yes,0.6407120227813721,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,47,noswitch,congruant,dashed,square,blue,right,right,yes,0.4365670680999756,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,48,switch,congruant,solid,square,yellow,right,right,yes,1.0456161499023438,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,1,49,noswitch,incongruant,solid,square,blue,left,left,yes,0.5529649257659912,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,1,buffer,buffer,solid,square,blue,left,left,yes,0.7841119766235352,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,2,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.6416361331939697,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,3,switch,incongruant,dashed,triangle,blue,left,left,yes,0.5486369132995605,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,4,switch,incongruant,solid,triangle,yellow,right,right,yes,0.6780960559844971,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,5,switch,congruant,dashed,square,blue,right,right,yes,0.2873117923736572,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,6,noswitch,congruant,dashed,square,blue,right,right,yes,0.4307548999786377,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,7,switch,congruant,solid,triangle,yellow,right,right,yes,0.7293989658355713,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,8,noswitch,incongruant,solid,square,blue,left,left,yes,0.293389081954956,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,9,noswitch,incongruant,solid,square,yellow,right,right,yes,0.3651261329650879,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,10,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.3451149463653564,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,11,switch,congruant,dashed,triangle,yellow,left,left,yes,0.4920229911804199,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,12,switch,incongruant,solid,square,yellow,right,right,yes,0.5604639053344727,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,13,noswitch,incongruant,solid,square,blue,left,left,yes,0.3561348915100097,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,14,switch,incongruant,dashed,square,blue,right,right,yes,0.7576198577880859,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,15,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.3634979724884033,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,16,switch,congruant,solid,triangle,blue,left,left,yes,0.4853019714355469,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,17,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.4398210048675537,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,18,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4578838348388672,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,19,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.3211820125579834,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,20,switch,congruant,solid,triangle,blue,left,left,yes,0.3993971347808838,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,21,switch,incongruant,dashed,square,yellow,right,right,yes,0.5105080604553223,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,22,noswitch,congruant,dashed,square,blue,right,right,yes,0.3522319793701172,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,23,switch,congruant,solid,square,yellow,right,right,yes,0.5074009895324707,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,24,switch,incongruant,dashed,triangle,blue,left,left,yes,0.554926872253418,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,25,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.4701550006866455,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,26,noswitch,congruant,dashed,square,yellow,right,right,yes,0.5345959663391113,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,27,switch,congruant,solid,triangle,yellow,left,right,no,0.6187520027160645,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,28,noswitch,congruant,solid,square,yellow,right,right,yes,1.0016930103302002,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,29,noswitch,congruant,solid,square,yellow,right,right,yes,0.4322550296783447,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,30,switch,incongruant,dashed,triangle,yellow,left,left,yes,1.0731840133666992,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,31,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.4751670360565185,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,32,switch,incongruant,solid,square,blue,left,left,yes,0.4935638904571533,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,33,switch,congruant,dashed,triangle,yellow,left,left,yes,0.4872608184814453,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,34,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.4770998954772949,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,35,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.4176509380340576,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,36,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.4763767719268799,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,37,switch,incongruant,solid,square,yellow,right,right,yes,0.6897258758544922,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,38,noswitch,incongruant,solid,square,blue,left,left,yes,0.6161019802093506,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,39,noswitch,congruant,solid,triangle,blue,left,left,yes,0.3269379138946533,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,40,noswitch,congruant,solid,square,blue,left,left,yes,0.5430009365081787,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,41,switch,congruant,dashed,triangle,blue,left,left,yes,0.9728260040283204,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,42,noswitch,incongruant,dashed,square,blue,right,right,yes,0.9036800861358644,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,43,noswitch,congruant,dashed,square,yellow,right,right,yes,0.8221950531005859,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,44,switch,congruant,solid,triangle,yellow,right,right,yes,0.3583250045776367,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,45,switch,congruant,dashed,square,blue,right,right,yes,0.778364896774292,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,46,switch,incongruant,solid,triangle,blue,left,left,yes,0.8186578750610352,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,47,noswitch,congruant,solid,triangle,blue,left,left,yes,0.3162009716033935,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,48,switch,congruant,dashed,triangle,blue,left,left,yes,0.6402089595794678,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,2,49,switch,congruant,solid,square,blue,left,left,yes,0.8771729469299316,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,1,buffer,buffer,solid,triangle,blue,left,left,yes,0.634692907333374,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,2,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.380964994430542,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,3,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.4487271308898926,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,4,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4874820709228515,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,5,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.6398971080780029,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,6,switch,congruant,solid,square,yellow,right,right,yes,0.7831637859344482,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,7,noswitch,incongruant,solid,square,blue,left,left,yes,0.5055770874023438,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,8,switch,incongruant,dashed,square,yellow,right,right,yes,0.466681957244873,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,9,switch,incongruant,solid,triangle,blue,left,left,yes,0.5596189498901367,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,10,switch,congruant,dashed,triangle,yellow,left,left,yes,0.635051965713501,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,11,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.3355329036712646,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,12,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.3855671882629394,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,13,noswitch,incongruant,dashed,square,blue,right,right,yes,0.6868829727172852,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,14,noswitch,congruant,dashed,square,yellow,right,right,yes,0.5345609188079834,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,sitting,3,15,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.6639959812164307,2021-11-02 13:32:00
