blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectSolid1.thisRepN,selectSolid1.thisTrialN,selectSolid1.thisN,selectSolid1.thisIndex,selectDashed1.thisRepN,selectDashed1.thisTrialN,selectDashed1.thisN,selectDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectSolid2.thisRepN,selectSolid2.thisTrialN,selectSolid2.thisN,selectSolid2.thisIndex,selectDashed2.thisRepN,selectDashed2.thisTrialN,selectDashed2.thisN,selectDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectSolid.thisRepN,selectSolid.thisTrialN,selectSolid.thisN,selectSolid.thisIndex,selectDashed.thisRepN,selectDashed.thisTrialN,selectDashed.thisN,selectDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,text_2.started,text_2.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,20,experiment,13,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142483.8710482,,,,,,,,,,,,,,939.452850818634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.8525488376617,None,938.8415718078613,None,1,1,0.4830629825592041,938.8415718078613,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,21,experiment,13,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142485.4663947,,,,,,,,,,,,,,941.0474319458008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.6814298629761,None,940.6703698635101,None,2,1,0.21842694282531738,940.6703698635101,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,22,experiment,13,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142487.5330195,,,,,,,,,,,,,,943.1147229671478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.2768578529358,None,942.2666690349579,None,2,1,0.7212018966674805,942.2666690349579,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,23,experiment,13,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142489.3053477,,,,,,,,,,,,,,944.887372970581,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.3439478874207,None,944.3347058296204,None,2,1,0.4311528205871582,944.3347058296204,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,24,experiment,13,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142491.3756003,,,,,,,,,,,,,,946.9567530155182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.1167879104614,None,946.1068348884583,None,1,1,0.7111091613769531,946.1068348884583,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,25,experiment,13,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,24,24,24,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142494.1534274,,,,,,,,,,949.7165302276612,950.7373778820038,949.7519500255585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.1862509250641,None,948.1758768558502,None,None,0,,948.1758768558502,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,25,experiment,13,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.749832868576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,26,experiment,13,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142500.9669561,,,,,,,,,,,,,,956.5488748550415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.9471068382263,None,955.9371030330658,None,2,1,0.46357202529907227,955.9371030330658,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,27,experiment,13,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142502.620124,,,,,,,,,,,,,,958.2012088298798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.778048992157,None,957.7678868770599,None,1,1,0.3096320629119873,957.7678868770599,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,28,experiment,13,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142504.3901746,,,,,,,,,,,,,,959.9715838432312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.4306328296661,None,959.4198658466339,None,2,1,0.4465820789337158,959.4198658466339,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,29,experiment,13,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142506.0426645,,,,,,,,,,,,,,961.624559879303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.2006969451904,None,961.1907060146332,None,2,1,0.3229329586029053,961.1907060146332,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,30,experiment,13,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142508.3482962,,,,,,,,,,,,,,963.9295530319214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.8538279533386,None,962.8432059288025,None,1,1,0.927562952041626,962.8432059288025,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,31,experiment,13,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,30,30,30,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142511.067838,,,,,,,,,,966.6306382656098,967.648432970047,966.6623289585114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.1591320037842,None,965.1494648456573,None,None,0,,965.1494648456573,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,31,experiment,13,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.657114982605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,32,experiment,13,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142518.0847833,,,,,,,,,,,,,,973.6664788722992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.8867800235748,None,972.8772490024567,None,2,1,0.6673529148101807,972.8772490024567,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,33,experiment,13,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142519.8547852,,,,,,,,,,,,,,975.4365828037262,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.8954989910126,None,974.8845508098602,None,2,1,0.4210801124572754,974.8845508098602,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,34,experiment,13,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142521.509862,,,,,,,,,,,,,,977.0909309387207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.6658289432526,None,976.6547698974609,None,1,1,0.28789591789245605,976.6547698974609,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,35,experiment,13,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142523.1623027,,,,,,,,,,,,,,978.74453997612,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.3206009864807,None,978.310439825058,None,1,1,0.30698609352111816,978.310439825058,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,36,experiment,13,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142524.8139563,,,,,,,,,,,,,,980.3954048156738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.973650932312,None,979.962320804596,None,2,1,0.325408935546875,979.962320804596,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,37,experiment,13,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142526.7025473,,,,,,,,,,,,,,982.2843379974365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.6252338886261,None,981.6139528751373,None,2,1,0.5582461357116699,981.6139528751373,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,38,experiment,13,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,37,37,37,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142528.4135058,,,,,,,,,,,,,,,,983.9671093225479,984.9863820075989,984.0003838539124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.5135250091553,None,983.5025420188904,None,2,0,0.36309385299682617,983.5025420188904,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,38,experiment,13,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.000834941864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,39,experiment,13,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142535.4544184,,,,,,,,,,,,,,991.0362269878387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.197765827179,None,990.1866838932037,None,1,1,0.7398490905761719,990.1866838932037,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,40,experiment,13,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142537.1666415,,,,,,,,,,,,,,992.7484319210052,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.2662608623505,None,992.2557458877563,None,2,1,0.3844740390777588,992.2557458877563,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,41,experiment,13,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142538.9417632,,,,,,,,,,,,,,994.522894859314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.977639913559,None,993.9675669670105,None,1,1,0.39672303199768066,993.9675669670105,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,42,experiment,13,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142540.6564045,,,,,,,,,,,,,,996.2373838424683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.7524349689484,None,995.741290807724,None,2,1,0.3474090099334717,995.741290807724,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,43,experiment,13,standing,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142542.3093698,,,,,,,,,,,,,,997.8903529644012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.4670548439026,None,997.45631980896,None,1,1,0.2808501720428467,997.45631980896,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,44,experiment,13,standing,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142544.7309487,,,,,,,,,,,,,,1000.3122208118439,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.1198530197144,None,999.10919880867,None,2,1,1.0876641273498535,999.10919880867,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,45,experiment,13,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142546.6208518,,,,,,,,,,,,,,1002.2027838230133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.5415208339691,None,1001.5316979885101,None,2,1,0.5388500690460205,1001.5316979885101,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,46,experiment,13,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142549.2223165,,,,,,,,,,,,,,1004.8041880130768,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.4318389892578,None,1003.4218339920044,None,2,1,1.2676849365234375,1003.4218339920044,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,47,experiment,13,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142551.0525484,,,,,,,,,,,,,,1006.6344969272614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.0336008071899,None,1006.0229158401489,None,2,1,0.5085961818695068,1006.0229158401489,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,48,experiment,13,standing,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142552.7041533,,,,,,,,,,,,,,1008.2859098911285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.8635349273682,None,1007.8523750305176,None,2,1,0.2841308116912842,1007.8523750305176,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
1,49,experiment,13,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142554.41861,,,,,,,,,,,,,,1009.9996938705444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.5151109695435,None,1009.503849029541,None,1,1,0.33733320236206055,1009.503849029541,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,1,experiment,13,standing,buffer,buffer,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142558.9275968,,,,,,,,,,,,,,1014.5100119113922,None,,,,,,,,,,,,,,,,,,,,,,,,,,1010.2297079563141,None,2,1.199038028717041,1010.2297079563141,None,1011.5724968910217,None,2,0.6899280548095703,1011.5724968910217,None,1012.4343369007111,None,1013.4237949848175,None,2,1,0.9446120262145996,1013.4237949848175,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,2,experiment,13,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142560.5821972,,,,,,,,,,,,,,1016.1635339260101,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.7394359111786,None,1015.7301619052887,None,1,1,0.31905508041381836,1015.7301619052887,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,3,experiment,13,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142562.7668562,,,,,,,,,,,,,,1018.3486888408661,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.3925979137421,None,1017.3816759586334,None,1,1,0.8207168579101562,1017.3816759586334,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
2,4,experiment,13,standing,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636142564.4788055,,,,,,,,,,,,,,1020.0607228279114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.5779848098755,None,1019.5675418376923,None,1,1,0.34270501136779785,1019.5675418376923,None,8003,001,13,2021_Nov_05_1447,task-switching-replication,2021.2.3,60.0056367447084,
